% Model,DLD-triangle.mph
% Version,COMSOL 4.4.0.150
% Date,"Jul 27 2016, 15:13"
% Dimension,2
% Nodes,41854
% Expressions,1
% Description,"Velocity field, y component"
% Length unit,µm
% x,y,v (m/s)
0,29.999999999999996,0
2.8670931213365733,29.999999999999996,0
1.8670465125879407,32.00413094004069,1.7275557973075824E-4
0,32.931943832866004,0
5.734186242673222,29.999999999999996,0
4.325770453062451,32.633630427157485,1.7335139180574952E-4
0,35.93230336168018,0
2.142368988540679,34.45508044018001,2.787593248420788E-4
8.601279364009873,29.999999999999996,0
7.3477165318606135,32.392893833979045,7.478967559623886E-5
0,38.93269691569104,0
2.2806126922092247,37.40652025879751,2.670458703847118E-4
11.46837248534652,29.999999999999996,0
10.111603002376173,32.37426299319444,5.4515141150167084E-5
0,41.93309046970191,0
2.375907068706583,40.408358096709414,2.2466155881082438E-4
14.335465606683172,29.999999999999996,0
12.934830462760415,32.29690346341347,4.6111489827869346E-5
0,44.93348402371278,0
2.3808056327340767,43.40791301594291,1.643656028711175E-4
17.20255872801982,29.999999999999996,0
15.72108166571023,32.267005144124745,4.392713450315737E-5
20.069651849356468,29.999999999999996,0
18.38392969271074,32.236559237446805,3.309668819191448E-5
0,47.93387757772365,0
2.378632446536407,46.399912625468005,9.351603569858371E-5
22.9367449706931,29.999999999999996,0
20.91659578305653,32.415056586806266,1.0058208430805665E-5
0,50.93427113173452,0
2.381681447079059,49.403295506919044,1.8405860042355486E-5
23.37164053027436,32.92503434827566,0
0,53.934664685745375,0
2.3700968927981925,52.4092104676548,-5.025257583079346E-5
23.814303685295283,35.902312236325365,0
21.391446642726102,35.12745933645327,7.343094866379226E-5
0,56.935058239756245,0
2.3451378550699107,55.41323237512617,-9.849134458080352E-5
24.247199999999992,38.8139,0
21.615542234991477,37.799334307515494,2.7526609306332503E-4
0,59.935451793767115,0
2.3326294899412026,58.41151795967902,-1.1679052358707673E-4
27.834813926806586,34.406949999999995,0
29.628620890209888,32.203475,0
30.548219290898924,34.70982074875032,-1.206665406825493E-4
26.041006963403294,36.61042499999999,0
28.741509537657834,36.92377513801249,-2.206946636827287E-4
31.42242785361318,29.999999999999996,0
32.95708256584132,32.58895203133952,-4.803060201816136E-5
34.391335369665576,29.999999999999996,0
27.168812894086965,39.06372582452434,-3.163455343765259E-4
0,62.93584534777798,0
2.355091583409964,61.40252557823476,-1.0257851179939133E-4
0,65.93623890178885,0
2.3598337289256426,64.40961379944717,-5.750871461854083E-5
37.4658225369475,29.999999999999996,0
35.97665866854315,32.40241673451555,-2.966777438611437E-5
40.54034459254052,29.999999999999996,0
38.95651092270972,32.45550307008387,-1.2288982924648924E-5
43.61486664813356,29.999999999999996,0
42.03588058533972,32.455290168634875,2.793749556583846E-6
0,68.93663245579971,0
2.3556839406835226,67.41609576860127,7.079662833530593E-6
46.68938870372658,29.999999999999996,0
45.134724864251375,32.45901708393903,1.418768825820648E-5
0,71.93702600981058,0
2.3581645035550256,70.41961101070947,7.798422802250453E-5
